run_id,mean,median,std,min,max,p10,p90,p99,skew,kurtosis,count,probe,model_tag,quant,ctx,npredict,decoding,temp,repeat_idx,prompt_label,prompt
20251205T221214Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r029,1479.372,1432.0,120.4509771979396,1348,2078,1356.0,1600.0,1820.1,0.8774512102633151,0.8812093485590733,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,29,custom,Write a short story about a robot.
20251205T221214Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r030,1490.0386666666666,1460.0,207.83871742257787,1348,8176,1363.8,1610.0,1830.3799999999997,22.357643961305268,712.3381103305959,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,30,custom,Write a short story about a robot.
20251205T221214Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r031,1472.792,1425.0,184.843721930242,1346,7196,1356.0,1596.0,1744.06,19.92817656719154,610.8894114586718,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,31,custom,Write a short story about a robot.
20251205T221214Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r032,1496.5866666666666,1530.0,212.0997470311614,1348,8276,1356.0,1608.0,1840.06,21.87670716486221,694.1040813432691,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,32,custom,Write a short story about a robot.
20251205T221215Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r033,1485.656,1522.0,189.1250146810799,1348,7272,1356.0,1596.0,1806.4599999999996,19.26754719216063,582.5005605042934,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,33,custom,Write a short story about a robot.
20251205T221215Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r034,1481.22,1458.0,247.880046147699,1348,9974,1356.0,1592.0,1758.06,26.91659647835191,917.0806727037424,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,34,custom,Write a short story about a robot.
20251205T221215Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r035,1481.1853333333333,1406.0,254.59509702108113,1348,10338,1368.0,1604.0,1800.04,28.157323004492078,974.827146389094,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,35,custom,Write a short story about a robot.
20251205T221216Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r036,1486.448,1521.0,200.52888533052112,1346,7918,1358.0,1590.0,1774.0,22.10884561177986,703.7257583477119,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,36,custom,Write a short story about a robot.
20251205T221216Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r037,1486.9226666666666,1466.0,121.99879435239455,1348,2162,1368.0,1606.2000000000003,1922.02,1.1766293214599612,2.636802307008563,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,37,custom,Write a short story about a robot.
20251205T221216Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r038,1477.192,1428.0,201.42243453520626,1348,7968,1356.0,1602.0,1750.0,22.430742995660356,717.1764858341523,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,38,custom,Write a short story about a robot.
20251205T221216Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r039,1487.564,1446.0,134.03923149978894,1348,2108,1356.0,1614.0,2024.0,1.291276458845676,2.8011921735462337,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,39,custom,Write a short story about a robot.
20251205T221217Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r040,1477.3186666666666,1430.0,222.5033204320581,1348,8896,1356.0,1592.0,1766.5799999999995,24.852309126194182,822.312855552118,1500,btb,tinyllama_1p1b,q4_0,512,128,greedy,0.0,40,custom,Write a short story about a robot.
20251205T221217Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r001,1484.9693333333332,1442.0,222.26611800053925,1348,8530,1356.0,1606.0,1972.2199999999998,21.478874277748567,671.4505834691155,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,1,custom,Write a short story about a robot.
20251205T221217Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r002,1481.8933333333334,1441.0,181.77284047012446,1348,6796,1356.0,1594.0,1884.2599999999998,16.954448068255086,485.57929934889427,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,2,custom,Write a short story about a robot.
20251205T221218Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r003,1491.2626666666667,1476.0,288.8642946553046,1348,9714,1356.0,1594.0,1878.1999999999998,21.799399861411494,570.5075085120161,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,3,custom,Write a short story about a robot.
20251205T221218Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r004,1489.712,1445.0,291.53556280309846,1348,7872,1358.0,1600.0,1798.04,17.42116253867612,357.2812325548726,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,4,custom,Write a short story about a robot.
20251205T221218Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r005,1483.5213333333334,1408.0,314.5323119517771,1350,9696,1368.0,1600.0,1930.0,22.20007482244286,563.0029624260025,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,5,custom,Write a short story about a robot.
20251205T221218Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r006,1482.2333333333333,1409.0,298.831089807792,1348,9036,1356.0,1594.0,1870.02,21.147122082992706,526.6817010362796,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,6,custom,Write a short story about a robot.
20251205T221219Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r007,1486.864,1530.0,198.1915035650878,1348,7794,1360.0,1588.0,1808.02,21.62712134643136,682.0980064084199,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,7,custom,Write a short story about a robot.
20251205T221219Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r008,1494.028,1528.0,211.59858976718405,1348,8112,1358.0,1612.0,1880.5399999999995,20.590796075557293,636.2824899057564,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,8,custom,Write a short story about a robot.
20251205T221219Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r009,1477.5773333333334,1421.0,256.67834579817975,1348,8326,1356.0,1588.0,1816.1,20.332352315041238,506.416097432474,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,9,custom,Write a short story about a robot.
20251205T221220Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r010,1473.7093333333332,1412.0,194.87852440021172,1346,7554,1356.0,1588.0,1842.0,20.502556856798535,630.3072941217134,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,10,custom,Write a short story about a robot.
20251205T221220Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r011,1483.5853333333334,1439.0,278.411813944113,1348,8872,1356.0,1588.0,1904.06,20.91868246771067,523.2278836063964,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,11,custom,Write a short story about a robot.
20251205T221220Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r012,1495.0306666666668,1490.0,389.7324603536693,1350,13690,1356.0,1590.0,1912.1,25.629199070911927,739.2788741846472,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,12,custom,Write a short story about a robot.
20251205T221220Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r013,1485.8906666666667,1448.0,202.3341809814095,1346,7808,1356.0,1598.2000000000003,1884.02,20.544366821445607,633.8215785355014,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,13,custom,Write a short story about a robot.
20251205T221221Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r014,1487.2133333333334,1508.0,122.54401323201482,1350,2066,1358.0,1610.0,1912.12,0.8416677683539618,1.2191082226887247,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,14,custom,Write a short story about a robot.
20251205T221221Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r015,1477.136,1432.0,115.10677311440556,1348,2126,1358.0,1592.0,1776.02,0.8840458041716723,1.1583414485765662,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,15,custom,Write a short story about a robot.
20251205T221221Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r016,1486.624,1431.0,333.78199907415217,1348,10848,1356.0,1592.0,1828.2799999999997,22.865300267841878,596.7618103516949,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,16,custom,Write a short story about a robot.
20251205T221221Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r017,1485.056,1448.0,233.43109386080909,1348,9344,1358.0,1598.0,1800.04,25.55413240965021,854.8869573264029,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,17,custom,Write a short story about a robot.
20251205T221222Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r018,1468.908,1415.0,243.214836116148,1348,9914,1356.0,1588.0,1740.06,28.009744334069268,967.5621949434783,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,18,custom,Write a short story about a robot.
20251205T221222Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r019,1486.2333333333333,1449.0,362.43429653077385,1348,14164,1356.0,1600.2000000000003,1840.1999999999998,29.499244592282768,1006.7417910256312,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,19,custom,Write a short story about a robot.
20251205T221222Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r020,1485.0986666666668,1469.0,185.07854092005084,1346,6970,1356.0,1606.0,1768.04,17.522581818940164,512.4675602441581,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,20,custom,Write a short story about a robot.
20251205T221223Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r021,1482.1253333333334,1457.0,187.5409218183059,1348,7270,1358.0,1592.0,1784.2399999999998,19.774501802300104,603.1251481085291,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,21,custom,Write a short story about a robot.
20251205T221223Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r022,1483.044,1476.0,114.19221502353521,1346,2124,1356.0,1592.0,1768.1399999999999,0.6401661114440139,0.6427669412889352,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,22,custom,Write a short story about a robot.
20251205T221223Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r023,1513.4226666666666,1530.0,152.29622488086886,1348,2308,1368.0,1652.0,2018.02,1.2329275914547722,2.091444936727224,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,23,custom,Write a short story about a robot.
20251205T221223Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r024,1494.4826666666668,1485.0,255.2369937558881,1346,9950,1358.0,1606.0,1952.1599999999999,24.47192922066403,801.7217499098873,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,24,custom,Write a short story about a robot.
20251205T221224Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r025,1482.384,1468.0,179.06054375420916,1344,6932,1358.0,1588.0,1802.1999999999998,19.02386180599948,570.4715847066584,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,25,custom,Write a short story about a robot.
20251205T221224Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r026,1480.024,1448.0,202.56059164158953,1348,7990,1356.0,1592.0,1784.04,22.272470331190263,709.5269651107689,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,26,custom,Write a short story about a robot.
20251205T221224Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r027,1487.6866666666667,1526.0,115.77300814596491,1348,2078,1358.0,1590.0,1822.2599999999998,0.8212338825163185,1.2453665434481351,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,27,custom,Write a short story about a robot.
20251205T221225Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r028,1491.4106666666667,1524.0,311.5927695816972,1346,12694,1356.0,1606.0,1846.02,31.03943920001753,1112.4182706238382,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,28,custom,Write a short story about a robot.
20251205T221225Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r029,1483.0893333333333,1440.0,122.0234779554212,1350,2092,1364.0,1600.0,1944.4399999999996,1.2601339896224735,2.740301072453141,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,29,custom,Write a short story about a robot.
20251205T221225Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r030,1495.7093333333332,1462.0,473.4979969140421,1346,16838,1356.0,1602.2000000000003,1892.04,27.100103228976803,815.1364460429126,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,30,custom,Write a short story about a robot.
20251205T221225Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r031,1500.5213333333334,1432.0,297.10156474075177,1348,10434,1366.0,1624.2000000000003,1946.02,22.13728767181654,614.0443495288526,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,31,custom,Write a short story about a robot.
20251205T221226Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r032,1500.628,1494.0,249.34140391533649,1348,7700,1356.0,1616.0,1816.02,18.35524039622548,436.8182702999961,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,32,custom,Write a short story about a robot.
20251205T221226Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r033,1496.604,1522.0,269.4601337733075,1348,10656,1356.0,1608.0,1936.1399999999999,26.302506650435912,888.4412678432706,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,33,custom,Write a short story about a robot.
20251205T221226Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r034,1480.3693333333333,1428.0,211.16581540095785,1346,8186,1356.0,1606.0,1800.1,21.52420570035568,676.2263103769372,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,34,custom,Write a short story about a robot.
20251205T221227Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r035,1485.236,1416.0,418.2750310960789,1348,14322,1356.0,1590.0,1892.1799999999998,25.36572332342799,715.7086443393084,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,35,custom,Write a short story about a robot.
20251205T221227Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r036,1484.3693333333333,1440.0,231.26486233448696,1348,9048,1356.0,1598.0,1912.1399999999999,23.471277843693187,761.1190744598522,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,36,custom,Write a short story about a robot.
20251205T221227Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r037,1481.676,1436.0,211.39454138036996,1346,8182,1354.0,1606.0,1790.04,21.381247059873377,671.1308514115753,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,37,custom,Write a short story about a robot.
20251205T221227Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r038,1481.3426666666667,1472.0,124.19504090346052,1348,2034,1356.0,1602.0,1926.1,0.9871776226133172,1.6166601961677314,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,38,custom,Write a short story about a robot.
20251205T221228Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r039,1471.3546666666666,1437.0,202.63169037982763,1348,8108,1356.0,1582.0,1738.02,23.547545887141844,765.4831912831622,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,39,custom,Write a short story about a robot.
20251205T221228Z-artemisia-v2a6-btb-tinyllama_1p1b-q4_0-c512-n128-s-seed42-r040,1521.5213333333334,1534.0,1108.0153519807554,1350,44176,1368.0,1608.0,1800.4599999999996,38.07122352242889,1463.0998128837862,1500,btb,tinyllama_1p1b,q4_0,512,128,sample,1.0,40,custom,Write a short story about a robot.
20251205T221228Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r001,3757.6493333333333,3770.0,308.8102927324273,3104,11872,3667.8,3796.0,3844.0,18.657795180531334,415.6397962062117,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,1,custom,Write a short story about a robot.
20251205T221228Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r002,3748.982666666667,3770.0,228.36146859700784,3104,10224,3664.0,3796.0,3828.0,20.988971026804293,555.9137661426099,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,2,custom,Write a short story about a robot.
20251205T221229Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r003,3787.524,3768.0,895.4840671765439,3108,25480,3673.6,3796.2000000000003,3844.02,19.94881667904738,414.1097293528657,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,3,custom,Write a short story about a robot.
20251205T221229Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r004,3731.849333333333,3762.0,264.4276585835368,3096,9982,3612.0,3792.0,3824.02,17.08998370037959,373.04365571928304,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,4,custom,Write a short story about a robot.
20251205T221229Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r005,3754.604,3768.0,265.1175337879683,3104,9838,3667.8,3796.0,3834.0,18.844813865539688,405.6325285650198,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,5,custom,Write a short story about a robot.
20251205T221230Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r006,3754.816,3768.0,322.643038817925,3110,13896,3664.0,3794.0,3830.02,24.550262250126693,709.5984382784944,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,6,custom,Write a short story about a robot.
20251205T221230Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r007,3753.1813333333334,3770.0,184.4039180392172,3106,8420,3683.8,3798.0,3850.0,19.07447252462318,475.4439536801426,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,7,custom,Write a short story about a robot.
20251205T221230Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r008,3757.517333333333,3770.0,286.73757222084515,3108,9616,3671.8,3794.0,3840.02,16.631799148574853,313.3536629785495,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,8,custom,Write a short story about a robot.
20251205T221230Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r009,3754.8146666666667,3768.0,334.69182949699206,3104,11954,3670.0,3794.0,3834.02,20.318338717170985,458.26497891956495,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,9,custom,Write a short story about a robot.
20251205T221231Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r010,3760.36,3770.0,272.95951408750585,3112,10114,3690.0,3796.0,3860.02,19.128810769313823,411.61012399273676,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,10,custom,Write a short story about a robot.
20251205T221231Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r011,3760.2813333333334,3770.0,313.99840368474264,3104,12004,3680.0,3798.0,3842.02,20.652003280169303,477.2557796794145,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,11,custom,Write a short story about a robot.
20251205T221231Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r012,3759.6466666666665,3769.0,341.22567673588827,3110,12088,3674.0,3796.0,3836.02,18.55064958934235,387.01399532535316,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,12,custom,Write a short story about a robot.
20251205T221232Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r013,3776.114666666667,3770.0,705.798344940467,3112,28992,3666.0,3798.0,3894.04,31.218402290850836,1089.9453485271251,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,13,custom,Write a short story about a robot.
20251205T221232Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r014,3760.296,3768.0,645.9936761329287,3114,26504,3642.0,3796.0,3824.0,30.38403631810585,1034.4463397715995,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,14,custom,Write a short story about a robot.
20251205T221232Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r015,3740.98,3762.0,243.52379108528535,3102,9210,3644.0,3794.0,3846.02,16.967523668916563,359.18763992239457,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,15,custom,Write a short story about a robot.
20251205T221232Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r016,3763.9733333333334,3770.0,390.6295827714276,3104,14696,3685.8,3796.0,3842.02,22.26155409794803,544.8755308833228,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,16,custom,Write a short story about a robot.
20251205T221233Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r017,3759.6773333333335,3768.0,703.3333518008321,3110,28140,3641.8,3794.0,3828.0,30.681457815204578,1008.1278403641472,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,17,custom,Write a short story about a robot.
20251205T221233Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r018,3747.9013333333332,3770.0,236.44555102028693,3100,11026,3666.0,3796.0,3830.04,22.601105161080998,656.0077725597163,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,18,custom,Write a short story about a robot.
20251205T221233Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r019,3750.884,3770.0,231.78329435277985,3112,9108,3669.8,3794.0,3832.02,16.680403013482433,354.14523414097584,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,19,custom,Write a short story about a robot.
20251205T221234Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r020,3761.116,3768.0,412.39565952775433,3106,14820,3664.0,3796.0,3842.02,21.896274354350595,514.1412871986258,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,20,custom,Write a short story about a robot.
20251205T221234Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r021,3750.248,3770.0,219.36532221934024,3104,10006,3664.0,3798.0,3846.0,20.553253360511146,547.6906828981989,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,21,custom,Write a short story about a robot.
20251205T221234Z-artemisia-v2a6-pht-tinyllama_1p1b-q4_0-c512-n128-g-seed42-r022,3747.496,3768.0,285.79181226428574,3104,10240,3641.6,3794.0,3828.02,18.261708276514963,388.4680138247942,1500,pht,tinyllama_1p1b,q4_0,512,128,greedy,0.0,22,custom,Write a short story about a robot.
